product_id,year_month,monthly_qty,monthly_revenue,monthly_profit,monthly_transactions,avg_discount,promo_flag,lag_1,lag_2,lag_3,rolling_3,rolling_6,year,month,quarter,month_sin,month_cos,current_stock,reorder_level,safety_stock,lead_time_days,max_capacity,stockout_days,stockout_flag,supplier_id,delivery_lead_time_days,reliability_score
61,2023-05-01,7.0,88926.95,5265.94,1.0,0.21,0.0,0.0,0.0,6.0,2.3333333333333335,2.6,2023,5,2,0.49999999999999994,-0.8660254037844387,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-06-01,5.0,72363.7,12605.84,1.0,0.1,0.0,7.0,0.0,0.0,4.0,3.0,2023,6,2,1.2246467991473532e-16,-1.0,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-07-01,7.0,95680.9,12019.89,1.0,0.15,0.0,5.0,7.0,0.0,6.333333333333333,4.166666666666667,2023,7,3,-0.4999999999999997,-0.8660254037844388,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,4.0,3.1666666666666665,2023,8,3,-0.8660254037844385,-0.5000000000000004,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-09-01,14.0,177853.90000000002,10531.89,2.0,0.21,0.0,0.0,7.0,5.0,7.0,5.5,2023,9,3,-1.0,-1.8369701987210297e-16,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,4.666666666666667,5.5,2023,10,4,-0.8660254037844386,0.5000000000000001,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-11-01,9.0,118676.43,11112.32,1.0,0.18,0.0,0.0,14.0,0.0,7.666666666666667,5.833333333333333,2023,11,4,-0.5000000000000004,0.8660254037844384,600,127,79,6,1994,0.0,0,8,10,0.98
61,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,3.0,5.0,2023,12,4,-2.4492935982947064e-16,1.0,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-01-01,10.0,137491.0,17975.31,2.0,0.14500000000000002,0.0,0.0,9.0,0.0,6.333333333333333,5.5,2024,1,1,0.49999999999999994,0.8660254037844387,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,3.3333333333333335,5.5,2024,2,1,0.8660254037844386,0.5000000000000001,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.3333333333333335,3.1666666666666665,2024,3,1,1.0,6.123233995736766e-17,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-04-01,5.0,68343.5,8585.64,1.0,0.15,0.0,0.0,0.0,10.0,1.6666666666666667,4.0,2024,4,2,0.8660254037844387,-0.4999999999999998,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.6666666666666667,2.5,2024,5,2,0.49999999999999994,-0.8660254037844387,600,127,79,6,1994,0.0,0,8,10,0.98
61,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,2.5,2024,6,2,1.2246467991473532e-16,-1.0,600,127,79,6,1994,0.0,0,8,10,0.98
62,2023-01-01,15.0,204469.71000000002,63813.520000000004,2.0,0.12,0.0,0.0,0.0,0.0,15.0,15.0,2023,1,1,0.49999999999999994,0.8660254037844387,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.5,7.5,2023,2,1,0.8660254037844386,0.5000000000000001,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0,2023,3,1,1.0,6.123233995736766e-17,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-04-01,16.0,203548.65,53515.409999999996,4.0,0.1675,1.0,0.0,0.0,15.0,5.333333333333333,7.75,2023,4,2,0.8660254037844387,-0.4999999999999998,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-05-01,2.0,29473.12,10718.95,1.0,0.04,0.0,16.0,0.0,0.0,6.0,6.6,2023,5,2,0.49999999999999994,-0.8660254037844387,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-06-01,10.0,138155.2,44384.42,2.0,0.13,0.0,2.0,16.0,0.0,9.333333333333334,7.166666666666667,2023,6,2,1.2246467991473532e-16,-1.0,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-07-01,9.0,106379.55,21985.8,1.0,0.23,1.0,10.0,2.0,16.0,7.0,6.166666666666667,2023,7,3,-0.4999999999999997,-0.8660254037844388,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-08-01,10.0,138922.75,45151.95,2.0,0.095,0.0,9.0,10.0,2.0,9.666666666666666,7.833333333333333,2023,8,3,-0.8660254037844385,-0.5000000000000004,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,6.333333333333333,7.833333333333333,2023,9,3,-1.0,-1.8369701987210297e-16,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3.3333333333333335,5.166666666666667,2023,10,4,-0.8660254037844386,0.5000000000000001,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.833333333333333,2023,11,4,-0.5000000000000004,0.8660254037844384,721,62,58,22,508,0.0,0,6,14,0.52
62,2023-12-01,3.0,35459.85,7328.6,1.0,0.23,0.0,0.0,0.0,0.0,1.0,3.6666666666666665,2023,12,4,-2.4492935982947064e-16,1.0,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-01-01,4.0,58946.24,21437.91,1.0,0.04,0.0,3.0,0.0,0.0,2.3333333333333335,2.8333333333333335,2024,1,1,0.49999999999999994,0.8660254037844387,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-02-01,16.0,202320.63,52287.37,2.0,0.18,0.0,4.0,3.0,0.0,7.666666666666667,3.8333333333333335,2024,2,1,0.8660254037844386,0.5000000000000001,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-03-01,10.0,141071.82,47301.03,3.0,0.07,0.0,16.0,4.0,3.0,10.0,5.5,2024,3,1,1.0,6.123233995736766e-17,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-04-01,3.0,43749.15,15617.91,1.0,0.05,0.0,10.0,16.0,4.0,9.666666666666666,6.0,2024,4,2,0.8660254037844387,-0.4999999999999998,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-05-01,9.0,114668.82,30275.11,1.0,0.17,0.0,3.0,10.0,16.0,7.333333333333333,7.5,2024,5,2,0.49999999999999994,-0.8660254037844387,721,62,58,22,508,0.0,0,6,14,0.52
62,2024-06-01,3.0,37301.91,9170.67,1.0,0.19,1.0,9.0,3.0,10.0,5.0,7.5,2024,6,2,1.2246467991473532e-16,-1.0,721,62,58,22,508,0.0,0,6,14,0.52
63,2023-01-01,26.0,238743.17,28267.449999999997,4.0,0.1775,1.0,0.0,0.0,0.0,26.0,26.0,2023,1,1,0.49999999999999994,0.8660254037844387,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-02-01,7.0,64969.45,8302.91,1.0,0.17,0.0,26.0,0.0,0.0,16.5,16.5,2023,2,1,0.8660254037844386,0.5000000000000001,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-03-01,15.0,137542.91999999998,16114.6,2.0,0.175,0.0,7.0,26.0,0.0,16.0,16.0,2023,3,1,1.0,6.123233995736766e-17,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-04-01,9.0,79506.54,6649.53,1.0,0.21,0.0,15.0,7.0,26.0,10.333333333333334,14.25,2023,4,2,0.8660254037844387,-0.4999999999999998,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-05-01,11.0,102318.48,13271.08,2.0,0.125,0.0,9.0,15.0,7.0,11.666666666666666,13.6,2023,5,2,0.49999999999999994,-0.8660254037844387,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,15.0,6.666666666666667,11.333333333333334,2023,6,2,1.2246467991473532e-16,-1.0,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,3.6666666666666665,7.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.833333333333333,2023,8,3,-0.8660254037844385,-0.5000000000000004,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,2023,9,3,-1.0,-1.8369701987210297e-16,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-10-01,8.0,76934.56,12172.81,1.0,0.14,0.0,0.0,0.0,0.0,2.6666666666666665,3.1666666666666665,2023,10,4,-0.8660254037844386,0.5000000000000001,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.6666666666666665,1.3333333333333333,2023,11,4,-0.5000000000000004,0.8660254037844384,786,48,37,24,1989,0.0,0,8,10,0.98
63,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.6666666666666665,1.3333333333333333,2023,12,4,-2.4492935982947064e-16,1.0,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-01-01,8.0,79506.54,14744.74,2.0,0.14500000000000002,1.0,0.0,0.0,8.0,2.6666666666666665,2.6666666666666665,2024,1,1,0.49999999999999994,0.8660254037844387,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-02-01,3.0,28850.46,4564.8,1.0,0.14,0.0,8.0,0.0,0.0,3.6666666666666665,3.1666666666666665,2024,2,1,0.8660254037844386,0.5000000000000001,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-03-01,13.0,119315.66,14077.81,2.0,0.185,0.0,3.0,8.0,0.0,8.0,5.333333333333333,2024,3,1,1.0,6.123233995736766e-17,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-04-01,4.0,36230.8,3849.93,1.0,0.19,0.0,13.0,3.0,8.0,6.666666666666667,4.666666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-05-01,5.0,42492.95,2016.83,1.0,0.24,1.0,4.0,13.0,3.0,7.333333333333333,5.5,2024,5,2,0.49999999999999994,-0.8660254037844387,786,48,37,24,1989,0.0,0,8,10,0.98
63,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,13.0,3.0,5.5,2024,6,2,1.2246467991473532e-16,-1.0,786,48,37,24,1989,0.0,0,8,10,0.98
64,2023-01-01,1.0,15427.0,1997.39,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2023,1,1,0.49999999999999994,0.8660254037844387,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-02-01,5.0,78099.2,10951.14,1.0,0.19,0.0,1.0,0.0,0.0,3.0,3.0,2023,2,1,0.8660254037844386,0.5000000000000001,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,2023,3,1,1.0,6.123233995736766e-17,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-04-01,8.0,131129.52,23692.62,1.0,0.15,0.0,0.0,5.0,1.0,4.333333333333333,3.5,2023,4,2,0.8660254037844387,-0.4999999999999998,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-05-01,9.0,157933.89,37067.42,1.0,0.09,1.0,8.0,0.0,5.0,5.666666666666667,4.6,2023,5,2,0.49999999999999994,-0.8660254037844387,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-06-01,18.0,303719.04000000004,61986.08,2.0,0.125,0.0,9.0,8.0,0.0,11.666666666666666,6.833333333333333,2023,6,2,1.2246467991473532e-16,-1.0,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,8.0,9.0,6.666666666666667,2023,7,3,-0.4999999999999997,-0.8660254037844388,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-08-01,1.0,16198.35,2768.74,1.0,0.16,0.0,0.0,18.0,9.0,6.333333333333333,6.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.3333333333333333,6.0,2023,9,3,-1.0,-1.8369701987210297e-16,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-10-01,3.0,46281.0,5992.17,1.0,0.2,0.0,0.0,1.0,0.0,1.3333333333333333,5.166666666666667,2023,10,4,-0.8660254037844386,0.5000000000000001,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.6666666666666665,2023,11,4,-0.5000000000000004,0.8660254037844384,240,74,54,21,647,0.0,0,5,17,0.61
64,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.6666666666666666,2023,12,4,-2.4492935982947064e-16,1.0,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,2024,1,1,0.49999999999999994,0.8660254037844387,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-02-01,9.0,168347.16,47480.65,1.0,0.03,1.0,0.0,0.0,0.0,3.0,2.0,2024,2,1,0.8660254037844386,0.5000000000000001,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,2.0,2024,3,1,1.0,6.123233995736766e-17,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-04-01,2.0,35674.94,8815.72,2.0,0.075,0.0,0.0,9.0,0.0,3.6666666666666665,1.8333333333333333,2024,4,2,0.8660254037844387,-0.4999999999999998,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-05-01,1.0,15812.68,2383.07,1.0,0.18,0.0,2.0,0.0,9.0,1.0,2.0,2024,5,2,0.49999999999999994,-0.8660254037844387,240,74,54,21,647,0.0,0,5,17,0.61
64,2024-06-01,9.0,164876.04,44009.57,1.0,0.05,0.0,1.0,2.0,0.0,4.0,3.5,2024,6,2,1.2246467991473532e-16,-1.0,240,74,54,21,647,0.0,0,5,17,0.61
65,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,1,0.49999999999999994,0.8660254037844387,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-02-01,4.0,62858.6,15373.64,1.0,0.14,1.0,0.0,0.0,0.0,2.0,2.0,2023,2,1,0.8660254037844386,0.5000000000000001,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-03-01,9.0,136498.23,29657.03,1.0,0.17,0.0,4.0,0.0,0.0,4.333333333333333,4.333333333333333,2023,3,1,1.0,6.123233995736766e-17,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-04-01,6.0,90998.82,19771.35,1.0,0.17,0.0,9.0,4.0,0.0,6.333333333333333,4.75,2023,4,2,0.8660254037844387,-0.4999999999999998,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-05-01,5.0,90450.6,31094.41,1.0,0.01,0.0,6.0,9.0,4.0,6.666666666666667,4.8,2023,5,2,0.49999999999999994,-0.8660254037844387,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-06-01,14.0,218177.84,51980.47,2.0,0.13,0.0,5.0,6.0,9.0,8.333333333333334,6.333333333333333,2023,6,2,1.2246467991473532e-16,-1.0,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,6.0,6.333333333333333,6.333333333333333,2023,7,3,-0.4999999999999997,-0.8660254037844388,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,4.666666666666667,5.666666666666667,2023,8,3,-0.8660254037844385,-0.5000000000000004,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.166666666666667,2023,9,3,-1.0,-1.8369701987210297e-16,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,2023,10,4,-0.8660254037844386,0.5000000000000001,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2023,11,4,-0.5000000000000004,0.8660254037844384,208,154,42,11,1891,0.0,0,8,10,0.98
65,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12,4,-2.4492935982947064e-16,1.0,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-01-01,4.0,62858.6,15373.64,1.0,0.14,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,2024,1,1,0.49999999999999994,0.8660254037844387,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-02-01,1.0,16811.02,4939.78,1.0,0.08,0.0,4.0,0.0,0.0,1.6666666666666667,0.8333333333333334,2024,2,1,0.8660254037844386,0.5000000000000001,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.6666666666666667,0.8333333333333334,2024,3,1,1.0,6.123233995736766e-17,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.3333333333333333,0.8333333333333334,2024,4,2,0.8660254037844387,-0.4999999999999998,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,2024,5,2,0.49999999999999994,-0.8660254037844387,208,154,42,11,1891,0.0,0,8,10,0.98
65,2024-06-01,4.0,65599.53,18114.58,2.0,0.125,0.0,0.0,0.0,0.0,1.3333333333333333,1.5,2024,6,2,1.2246467991473532e-16,-1.0,208,154,42,11,1891,0.0,0,8,10,0.98
66,2023-01-01,8.0,31132.26,11573.91,2.0,0.11,1.0,0.0,0.0,0.0,8.0,8.0,2023,1,1,0.49999999999999994,0.8660254037844387,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,2023,2,1,0.8660254037844386,0.5000000000000001,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.6666666666666665,2.6666666666666665,2023,3,1,1.0,6.123233995736766e-17,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2023,4,2,0.8660254037844387,-0.4999999999999998,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2023,5,2,0.49999999999999994,-0.8660254037844387,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-06-01,6.0,22261.2,7592.48,2.0,0.14,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,2023,6,2,1.2246467991473532e-16,-1.0,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-07-01,4.0,16068.24,6289.09,1.0,0.04,0.0,6.0,0.0,0.0,3.3333333333333335,1.6666666666666667,2023,7,3,-0.4999999999999997,-0.8660254037844388,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-08-01,12.0,43350.81,14013.31,2.0,0.15000000000000002,1.0,4.0,6.0,0.0,7.333333333333333,3.6666666666666665,2023,8,3,-0.8660254037844385,-0.5000000000000004,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-09-01,16.0,55234.64,16117.97,2.0,0.175,0.0,12.0,4.0,6.0,10.666666666666666,6.333333333333333,2023,9,3,-1.0,-1.8369701987210297e-16,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,9.333333333333334,6.333333333333333,2023,10,4,-0.8660254037844386,0.5000000000000001,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-11-01,3.0,12051.18,4716.82,1.0,0.04,0.0,0.0,16.0,12.0,6.333333333333333,6.833333333333333,2023,11,4,-0.5000000000000004,0.8660254037844384,468,167,31,23,1530,0.0,0,4,18,0.99
66,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,5.833333333333333,2023,12,4,-2.4492935982947064e-16,1.0,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-01-01,13.0,45694.11,13911.810000000001,4.0,0.115,0.0,0.0,3.0,0.0,5.333333333333333,7.333333333333333,2024,1,1,0.49999999999999994,0.8660254037844387,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,4.333333333333333,5.333333333333333,2024,2,1,0.8660254037844386,0.5000000000000001,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.333333333333333,2.6666666666666665,2024,3,1,1.0,6.123233995736766e-17,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-04-01,7.0,22847.02,5733.51,1.0,0.22,1.0,0.0,0.0,13.0,2.3333333333333335,3.8333333333333335,2024,4,2,0.8660254037844387,-0.4999999999999998,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.3333333333333335,3.3333333333333335,2024,5,2,0.49999999999999994,-0.8660254037844387,468,167,31,23,1530,0.0,0,4,18,0.99
66,2024-06-01,2.0,6862.48,1972.9,1.0,0.18,0.0,0.0,7.0,0.0,3.0,3.6666666666666665,2024,6,2,1.2246467991473532e-16,-1.0,468,167,31,23,1530,0.0,0,4,18,0.99
67,2023-01-01,4.0,30653.92,11399.95,1.0,0.11,0.0,0.0,0.0,0.0,4.0,4.0,2023,1,1,0.49999999999999994,0.8660254037844387,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2023,2,1,0.8660254037844386,0.5000000000000001,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333333,1.3333333333333333,2023,3,1,1.0,6.123233995736766e-17,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2023,4,2,0.8660254037844387,-0.4999999999999998,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-05-01,11.0,81973.4,29025.0,2.0,0.155,1.0,0.0,0.0,0.0,3.6666666666666665,3.0,2023,5,2,0.49999999999999994,-0.8660254037844387,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-06-01,5.0,38747.9,14680.48,1.0,0.1,0.0,11.0,0.0,0.0,5.333333333333333,3.3333333333333335,2023,6,2,1.2246467991473532e-16,-1.0,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,5.333333333333333,2.6666666666666665,2023,7,3,-0.4999999999999997,-0.8660254037844388,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,1.6666666666666667,2.6666666666666665,2023,8,3,-0.8660254037844385,-0.5000000000000004,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-09-01,3.0,22473.81,8033.33,1.0,0.13,0.0,0.0,0.0,5.0,1.0,3.1666666666666665,2023,9,3,-1.0,-1.8369701987210297e-16,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-10-01,9.0,68196.33,24874.94,1.0,0.12,0.0,3.0,0.0,0.0,4.0,4.666666666666667,2023,10,4,-0.8660254037844386,0.5000000000000001,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-11-01,2.0,13604.82,3977.85,1.0,0.21,0.0,9.0,3.0,0.0,4.666666666666667,3.1666666666666665,2023,11,4,-0.5000000000000004,0.8660254037844384,872,190,102,3,1491,0.0,0,8,10,0.98
67,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,3.6666666666666665,2.3333333333333335,2023,12,4,-2.4492935982947064e-16,1.0,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.6666666666666666,2.3333333333333335,2024,1,1,0.49999999999999994,0.8660254037844387,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-02-01,7.0,50027.88,16333.45,1.0,0.17,1.0,0.0,0.0,2.0,2.3333333333333335,3.5,2024,2,1,0.8660254037844386,0.5000000000000001,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-03-01,1.0,6974.63,2161.14,1.0,0.19,1.0,7.0,0.0,0.0,2.6666666666666665,3.1666666666666665,2024,3,1,1.0,6.123233995736766e-17,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.6666666666666665,1.6666666666666667,2024,4,2,0.8660254037844387,-0.4999999999999998,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-05-01,1.0,8007.9,3194.41,1.0,0.07,0.0,0.0,1.0,7.0,0.6666666666666666,1.5,2024,5,2,0.49999999999999994,-0.8660254037844387,872,190,102,3,1491,0.0,0,8,10,0.98
67,2024-06-01,2.0,13432.62,3805.63,1.0,0.22,0.0,1.0,0.0,1.0,1.0,1.8333333333333333,2024,6,2,1.2246467991473532e-16,-1.0,872,190,102,3,1491,0.0,0,8,10,0.98
68,2023-01-01,33.0,185506.01,57543.86,5.0,0.11000000000000001,1.0,0.0,0.0,0.0,33.0,33.0,2023,1,1,0.49999999999999994,0.8660254037844387,39,22,19,25,1393,1.0,1,2,11,0.61
68,2023-02-01,14.0,80146.76000000001,25859.76,2.0,0.095,1.0,33.0,0.0,0.0,23.5,23.5,2023,2,1,0.8660254037844386,0.5000000000000001,39,22,19,25,1393,13.0,1,2,11,0.61
68,2023-03-01,3.0,16766.04,5133.11,1.0,0.12,0.0,14.0,33.0,0.0,16.666666666666668,16.666666666666668,2023,3,1,1.0,6.123233995736766e-17,39,22,19,25,1393,0.0,0,2,11,0.61
68,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,33.0,5.666666666666667,12.5,2023,4,2,0.8660254037844387,-0.4999999999999998,39,22,19,25,1393,0.0,0,2,11,0.61
