product_id,year_month,current_stock,reorder_level,safety_stock,lead_time_days,max_capacity,supplier_id,delivery_lead_time_days,reliability_score,year,month,quarter,month_sin,month_cos,monthly_transactions,avg_discount,promo_flag,stockout_days,stockout_flag,lag_1,lag_2,lag_3,rolling_3,rolling_6,monthly_qty
38,2024-09-01,476,111,79,13,1030,1,18,0.98,2024,9,3,-1.0,-1.8369701987210297e-16,0.8888888888888888,0.07722222222222223,0,0,0,1.292677879333496,-0.32824090123176575,0.0,0.3214789927005768,1.3274061630169551,-0.21602826
38,2024-10-01,476,111,79,13,1030,1,18,0.98,2024,10,4,-0.8660254037844386,0.5000000000000001,0.8888888888888888,0.07722222222222223,0,0,0,-0.21602825820446014,1.292677879333496,-0.32824090123176575,0.24946957329909006,1.2914014533162117,-0.36705413
38,2024-11-01,476,111,79,13,1030,1,18,0.98,2024,11,4,-0.5000000000000004,0.8660254037844384,0.8888888888888888,0.07722222222222223,0,0,0,-0.36705413460731506,-0.21602825820446014,1.292677879333496,0.23653182884057364,1.2302257642149925,-0.21213162
38,2024-12-01,476,111,79,13,1030,1,18,0.98,2024,12,4,-2.4492935982947064e-16,1.0,0.8888888888888888,0.07722222222222223,0,0,0,-0.21213161945343018,-0.36705413460731506,-0.21602825820446014,-0.2650713374217351,0.028203827639420826,-0.13463071
38,2025-01-01,476,111,79,13,1030,1,18,0.98,2025,1,1,0.49999999999999994,0.8660254037844387,0.8888888888888888,0.07722222222222223,0,0,0,-0.1346307098865509,-0.21213161945343018,-0.36705413460731506,-0.23793882131576538,0.005765375991662343,0.004725959
38,2025-02-01,476,111,79,13,1030,1,18,0.98,2025,2,1,0.8660254037844386,0.5000000000000001,0.8888888888888888,0.07722222222222223,0,0,0,0.004725959151983261,-0.1346307098865509,-0.21213161945343018,-0.11401212339599927,0.06125985272228718,-0.006151343
38,2025-03-01,476,111,79,13,1030,1,18,0.98,2025,3,1,1.0,6.123233995736766e-17,0.8888888888888888,0.07722222222222223,0,0,0,-0.006151343230158091,0.004725959151983261,-0.1346307098865509,-0.04535203132157525,-0.1552116843716552,-0.13836361
38,2025-04-01,476,111,79,13,1030,1,18,0.98,2025,4,2,0.8660254037844387,-0.4999999999999998,0.8888888888888888,0.07722222222222223,0,0,0,-0.13836361467838287,-0.006151343230158091,0.004725959151983261,-0.04659633291885257,-0.14226757711730897,-0.13836361
38,2025-05-01,476,111,79,13,1030,1,18,0.98,2025,5,2,0.49999999999999994,-0.8660254037844387,0.8888888888888888,0.07722222222222223,0,0,0,-0.13836361467838287,-0.13836361467838287,-0.006151343230158091,-0.09429285752897461,-0.10415249046248694,-0.14821477
38,2025-06-01,476,111,79,13,1030,1,18,0.98,2025,6,2,1.2246467991473532e-16,-1.0,0.8888888888888888,0.07722222222222223,0,0,0,-0.14821477234363556,-0.13836361467838287,-0.13836361467838287,-0.14164733390013376,-0.0934996826108545,-0.14821477
39,2024-07-01,613,25,111,11,1203,6,14,0.52,2024,7,3,-0.4999999999999997,-0.8660254037844388,1.6111111111111112,0.07777777777777778,0,0,0,12.0,8.0,13.0,11.0,9.5,9.412416
39,2024-08-01,613,25,111,11,1203,6,14,0.52,2024,8,3,-0.8660254037844385,-0.5000000000000004,1.6111111111111112,0.07777777777777778,0,0,0,9.412416458129883,12.0,8.0,9.804138819376627,9.235402743021647,6.880097
39,2024-09-01,613,25,111,11,1203,6,14,0.52,2024,9,3,-1.0,-1.8369701987210297e-16,1.6111111111111112,0.07777777777777778,0,0,0,6.880096912384033,9.412416458129883,12.0,9.430837790171305,10.38208556175232,10.03479
39,2024-10-01,613,25,111,11,1203,6,14,0.52,2024,10,4,-0.8660254037844386,0.5000000000000001,1.6111111111111112,0.07777777777777778,0,0,0,10.0347900390625,6.880096912384033,9.412416458129883,8.775767803192139,9.88788390159607,8.465736
39,2024-11-01,613,25,111,11,1203,6,14,0.52,2024,11,4,-0.5000000000000004,0.8660254037844384,1.6111111111111112,0.07777777777777778,0,0,0,8.465736389160156,10.0347900390625,6.880096912384033,8.46020778020223,9.132173299789429,7.2182064
39,2024-12-01,613,25,111,11,1203,6,14,0.52,2024,12,4,-2.4492935982947064e-16,1.0,1.6111111111111112,0.07777777777777778,0,0,0,7.218206405639648,8.465736389160156,10.0347900390625,8.572910944620768,9.001874367396036,7.7673116
39,2025-01-01,613,25,111,11,1203,6,14,0.52,2025,1,1,0.49999999999999994,0.8660254037844387,1.6111111111111112,0.07777777777777778,0,0,0,7.7673115730285645,7.218206405639648,8.465736389160156,7.817084789276123,8.29642629623413,8.53276
39,2025-02-01,613,25,111,11,1203,6,14,0.52,2025,2,1,0.8660254037844386,0.5000000000000001,1.6111111111111112,0.07777777777777778,0,0,0,8.532759666442871,7.7673115730285645,7.218206405639648,7.839425881703694,8.149816830952963,8.324686
39,2025-03-01,613,25,111,11,1203,6,14,0.52,2025,3,1,1.0,6.123233995736766e-17,1.6111111111111112,0.07777777777777778,0,0,0,8.324686050415039,8.532759666442871,7.7673115730285645,8.208252429962158,8.390581687291464,7.981089
39,2025-04-01,613,25,111,11,1203,6,14,0.52,2025,4,2,0.8660254037844387,-0.4999999999999998,1.6111111111111112,0.07777777777777778,0,0,0,7.981089115142822,8.324686050415039,8.532759666442871,8.27951161066691,8.048298199971518,8.087701
39,2025-05-01,613,25,111,11,1203,6,14,0.52,2025,5,2,0.49999999999999994,-0.8660254037844387,1.6111111111111112,0.07777777777777778,0,0,0,8.087700843811035,7.981089115142822,8.324686050415039,8.131158669789633,7.985292275746663,8.208672
39,2025-06-01,613,25,111,11,1203,6,14,0.52,2025,6,2,1.2246467991473532e-16,-1.0,1.6111111111111112,0.07777777777777778,0,0,0,8.208671569824219,8.087700843811035,7.981089115142822,8.09248717625936,8.150369803110758,7.577741
40,2024-07-01,449,75,69,3,1621,5,17,0.61,2024,7,3,-0.4999999999999997,-0.8660254037844388,0.9444444444444444,0.06518518518518518,0,0,0,0.0,9.0,11.0,6.666666666666667,3.3333333333333335,3.4469278
40,2024-08-01,449,75,69,3,1621,5,17,0.61,2024,8,3,-0.8660254037844385,-0.5000000000000004,0.9444444444444444,0.06518518518518518,0,0,0,3.446927785873413,0.0,9.0,4.148975928624471,3.907821297645569,2.4989529
40,2024-09-01,449,75,69,3,1621,5,17,0.61,2024,9,3,-1.0,-1.8369701987210297e-16,0.9444444444444444,0.06518518518518518,0,0,0,2.498952865600586,3.446927785873413,0.0,1.9819602171579997,4.3243134419123335,-0.49025288
40,2024-10-01,449,75,69,3,1621,5,17,0.61,2024,10,4,-0.8660254037844386,0.5000000000000001,0.9444444444444444,0.06518518518518518,0,0,0,-0.49025288224220276,2.498952865600586,3.446927785873413,1.818542589743932,4.242604628205299,0.14309299
40,2024-11-01,449,75,69,3,1621,5,17,0.61,2024,11,4,-0.5000000000000004,0.8660254037844384,0.9444444444444444,0.06518518518518518,0,0,0,0.14309298992156982,-0.49025288224220276,2.498952865600586,0.717264324426651,2.433120126525561,-0.03607141
40,2024-12-01,449,75,69,3,1621,5,17,0.61,2024,12,4,-2.4492935982947064e-16,1.0,0.9444444444444444,0.06518518518518518,0,0,0,-0.03607140854001045,0.14309298992156982,-0.49025288224220276,-0.1277437669535478,0.9271082251022259,-0.13545278
40,2025-01-01,449,75,69,3,1621,5,17,0.61,2025,1,1,0.49999999999999994,0.8660254037844387,0.9444444444444444,0.06518518518518518,0,0,0,-0.1354527771472931,-0.03607140854001045,0.14309298992156982,-0.009477065255244574,0.9045327622443438,-0.13506323
40,2025-02-01,449,75,69,3,1621,5,17,0.61,2025,2,1,0.8660254037844386,0.5000000000000001,0.9444444444444444,0.06518518518518518,0,0,0,-0.13506323099136353,-0.1354527771472931,-0.03607140854001045,-0.1021958055595557,0.3075342594335477,-0.0950558
40,2025-03-01,449,75,69,3,1621,5,17,0.61,2025,3,1,1.0,6.123233995736766e-17,0.9444444444444444,0.06518518518518518,0,0,0,-0.09505580365657806,-0.13506323099136353,-0.1354527771472931,-0.12185727059841156,-0.12480051877597968,-0.11499899
40,2025-04-01,449,75,69,3,1621,5,17,0.61,2025,4,2,0.8660254037844387,-0.4999999999999998,0.9444444444444444,0.06518518518518518,0,0,0,-0.11499898880720139,-0.09505580365657806,-0.13506323099136353,-0.11503934115171432,-0.06225820320347945,-0.11499899
40,2025-05-01,449,75,69,3,1621,5,17,0.61,2025,5,2,0.49999999999999994,-0.8660254037844387,0.9444444444444444,0.06518518518518518,0,0,0,-0.11499898880720139,-0.11499898880720139,-0.09505580365657806,-0.10835126042366028,-0.10527353299160798,-0.12485016
40,2025-06-01,449,75,69,3,1621,5,17,0.61,2025,6,2,1.2246467991473532e-16,-1.0,0.9444444444444444,0.06518518518518518,0,0,0,-0.12485016137361526,-0.11499898880720139,-0.11499898880720139,-0.11828271299600601,-0.12006999179720879,-0.12485016
41,2024-07-01,928,177,53,10,1970,6,14,0.52,2024,7,3,-0.4999999999999997,-0.8660254037844388,0.6666666666666666,0.07916666666666666,0,0,0,3.0,2.0,6.0,3.6666666666666665,4.333333333333333,1.6533568
41,2024-08-01,928,177,53,10,1970,6,14,0.52,2024,8,3,-0.8660254037844385,-0.5000000000000004,0.6666666666666666,0.07916666666666666,0,0,0,1.6533567905426025,3.0,2.0,2.217785596847534,4.608892798423767,-0.23446241
41,2024-09-01,928,177,53,10,1970,6,14,0.52,2024,9,3,-1.0,-1.8369701987210297e-16,0.6666666666666666,0.07916666666666666,0,0,0,-0.2344624102115631,1.6533567905426025,3.0,1.4729647934436798,3.23648239672184,0.1773869
41,2024-10-01,928,177,53,10,1970,6,14,0.52,2024,10,4,-0.8660254037844386,0.5000000000000001,0.6666666666666666,0.07916666666666666,0,0,0,0.17738689482212067,-0.2344624102115631,1.6533567905426025,0.5320937583843867,2.0993802125255265,-0.07057546
41,2024-11-01,928,177,53,10,1970,6,14,0.52,2024,11,4,-0.5000000000000004,0.8660254037844384,0.6666666666666666,0.07916666666666666,0,0,0,-0.07057546079158783,0.17738689482212067,-0.2344624102115631,-0.04255032539367676,1.0876176357269287,-0.12353033
41,2024-12-01,928,177,53,10,1970,6,14,0.52,2024,12,4,-2.4492935982947064e-16,1.0,0.6666666666666666,0.07916666666666666,0,0,0,-0.1235303282737732,-0.07057546079158783,0.17738689482212067,-0.005572964747746785,0.7336959143479665,-0.07087548
41,2025-01-01,928,177,53,10,1970,6,14,0.52,2025,1,1,0.49999999999999994,0.8660254037844387,0.6666666666666666,0.07916666666666666,0,0,0,-0.07087548077106476,-0.1235303282737732,-0.07057546079158783,-0.08832708994547527,0.22188333421945572,-0.009004895
41,2025-02-01,928,177,53,10,1970,6,14,0.52,2025,2,1,0.8660254037844386,0.5000000000000001,0.6666666666666666,0.07916666666666666,0,0,0,-0.009004894644021988,-0.07087548077106476,-0.1235303282737732,-0.06780356789628665,-0.055176946644981704,-0.054980535
41,2025-03-01,928,177,53,10,1970,6,14,0.52,2025,3,1,1.0,6.123233995736766e-17,0.6666666666666666,0.07916666666666666,0,0,0,-0.05498053506016731,-0.009004894644021988,-0.07087548077106476,-0.044953636825084686,-0.025263300786415737,-0.09561202
41,2025-04-01,928,177,53,10,1970,6,14,0.52,2025,4,2,0.8660254037844387,-0.4999999999999998,0.6666666666666666,0.07916666666666666,0,0,0,-0.09561201930046082,-0.05498053506016731,-0.009004894644021988,-0.053199149668216705,-0.07076311980684598,-0.09561202
41,2025-05-01,928,177,53,10,1970,6,14,0.52,2025,5,2,0.49999999999999994,-0.8660254037844387,0.6666666666666666,0.07916666666666666,0,0,0,-0.09561201930046082,-0.09561201930046082,-0.05498053506016731,-0.08206819122036298,-0.07493587955832481,-0.10546318
41,2025-06-01,928,177,53,10,1970,6,14,0.52,2025,6,2,1.2246467991473532e-16,-1.0,0.6666666666666666,0.07916666666666666,0,0,0,-0.1054631769657135,-0.09561201930046082,-0.09561201930046082,-0.09889573852221172,-0.0719246876736482,-0.10546318
42,2024-07-01,196,154,51,23,1044,5,17,0.61,2024,7,3,-0.4999999999999997,-0.8660254037844388,1.1666666666666667,0.07847222222222222,0,0,0,5.0,3.0,0.0,2.6666666666666665,3.1666666666666665,1.4393305
42,2024-08-01,196,154,51,23,1044,5,17,0.61,2024,8,3,-0.8660254037844385,-0.5000000000000004,1.1666666666666667,0.07847222222222222,0,0,0,1.4393304586410522,5.0,3.0,3.146443486213684,1.9065550764401753,3.684406
42,2024-09-01,196,154,51,23,1044,5,17,0.61,2024,9,3,-1.0,-1.8369701987210297e-16,1.1666666666666667,0.07847222222222222,0,0,0,3.684406042098999,1.4393304586410522,5.0,3.374578833580017,2.1872894167900085,5.960336
42,2024-10-01,196,154,51,23,1044,5,17,0.61,2024,10,4,-0.8660254037844386,0.5000000000000001,1.1666666666666667,0.07847222222222222,0,0,0,5.960336208343506,3.684406042098999,1.4393304586410522,3.6946909030278525,3.1806787848472595,3.8361437
42,2024-11-01,196,154,51,23,1044,5,17,0.61,2024,11,4,-0.5000000000000004,0.8660254037844384,1.1666666666666667,0.07847222222222222,0,0,0,3.836143732070923,5.960336208343506,3.684406042098999,4.4936286608378095,3.820036073525747,5.1195474
42,2024-12-01,196,154,51,23,1044,5,17,0.61,2024,12,4,-2.4492935982947064e-16,1.0,1.1666666666666667,0.07847222222222222,0,0,0,5.119547367095947,3.836143732070923,5.960336208343506,4.972009102503459,4.173293968041738,6.0842137
42,2025-01-01,196,154,51,23,1044,5,17,0.61,2025,1,1,0.49999999999999994,0.8660254037844387,1.1666666666666667,0.07847222222222222,0,0,0,6.084213733673096,5.119547367095947,3.836143732070923,5.013301610946655,4.353996256987254,4.3427305
42,2025-02-01,196,154,51,23,1044,5,17,0.61,2025,2,1,0.8660254037844386,0.5000000000000001,1.1666666666666667,0.07847222222222222,0,0,0,4.342730522155762,6.084213733673096,5.119547367095947,5.1821638743082685,4.837896267573039,5.1879416
42,2025-03-01,196,154,51,23,1044,5,17,0.61,2025,3,1,1.0,6.123233995736766e-17,1.1666666666666667,0.07847222222222222,0,0,0,5.187941551208496,4.342730522155762,6.084213733673096,5.204961935679118,5.0884855190912885,5.8607607
42,2025-04-01,196,154,51,23,1044,5,17,0.61,2025,4,2,0.8660254037844387,-0.4999999999999998,1.1666666666666667,0.07847222222222222,0,0,0,5.860760688781738,5.187941551208496,4.342730522155762,5.130477587381999,5.071889599164327,5.0997043
42,2025-05-01,196,154,51,23,1044,5,17,0.61,2025,5,2,0.49999999999999994,-0.8660254037844387,1.1666666666666667,0.07847222222222222,0,0,0,5.099704265594482,5.860760688781738,5.187941551208496,5.382802168528239,5.282483021418254,5.7960663
42,2025-06-01,196,154,51,23,1044,5,17,0.61,2025,6,2,1.2246467991473532e-16,-1.0,1.1666666666666667,0.07847222222222222,0,0,0,5.7960662841796875,5.099704265594482,5.860760688781738,5.58551041285197,5.395236174265544,6.0928173
43,2024-07-01,981,128,56,18,1303,6,14,0.52,2024,7,3,-0.4999999999999997,-0.8660254037844388,1.0,0.07462962962962963,0,0,0,5.0,3.0,15.0,7.666666666666667,5.166666666666667,10.976659
43,2024-08-01,981,128,56,18,1303,6,14,0.52,2024,8,3,-0.8660254037844385,-0.5000000000000004,1.0,0.07462962962962963,0,0,0,10.976658821105957,5.0,3.0,6.325552940368652,6.996109803517659,4.483059
43,2024-09-01,981,128,56,18,1303,6,14,0.52,2024,9,3,-1.0,-1.8369701987210297e-16,1.0,0.07462962962962963,0,0,0,4.483058929443359,10.976658821105957,5.0,6.819905916849772,6.409952958424886,6.0826097
43,2024-10-01,981,128,56,18,1303,6,14,0.52,2024,10,4,-0.8660254037844386,0.5000000000000001,1.0,0.07462962962962963,0,0,0,6.0826096534729,4.483058929443359,10.976658821105957,7.180775801340739,7.423721234003703,9.113349
43,2024-11-01,981,128,56,18,1303,6,14,0.52,2024,11,4,-0.5000000000000004,0.8660254037844384,1.0,0.07462962962962963,0,0,0,9.113348960876465,6.0826096534729,4.483058929443359,6.559672514597575,6.442612727483113,4.5878263
43,2024-12-01,981,128,56,18,1303,6,14,0.52,2024,12,4,-2.4492935982947064e-16,1.0,1.0,0.07462962962962963,0,0,0,4.587826251983643,9.113348960876465,6.0826096534729,6.594594955444336,6.707250436147054,6.3172913
43,2025-01-01,981,128,56,18,1303,6,14,0.52,2025,1,1,0.49999999999999994,0.8660254037844387,1.0,0.07462962962962963,0,0,0,6.317291259765625,4.587826251983643,9.113348960876465,6.672822157541911,6.926798979441325,8.596157
43,2025-02-01,981,128,56,18,1303,6,14,0.52,2025,2,1,0.8660254037844386,0.5000000000000001,1.0,0.07462962962962963,0,0,0,8.59615707397461,6.317291259765625,4.587826251983643,6.500424861907959,6.530048688252767,5.797022
43,2025-03-01,981,128,56,18,1303,6,14,0.52,2025,3,1,1.0,6.123233995736766e-17,1.0,0.07462962962962963,0,0,0,5.797021865844727,8.59615707397461,6.317291259765625,6.90349006652832,6.749042510986328,7.991511
43,2025-04-01,981,128,56,18,1303,6,14,0.52,2025,4,2,0.8660254037844387,-0.4999999999999998,1.0,0.07462962962962963,0,0,0,7.99151086807251,5.797021865844727,8.59615707397461,7.461563269297282,7.067192713419597,8.609622
43,2025-05-01,981,128,56,18,1303,6,14,0.52,2025,5,2,0.49999999999999994,-0.8660254037844387,1.0,0.07462962962962963,0,0,0,8.60962200164795,7.99151086807251,5.797021865844727,7.4660515785217285,6.983238220214844,7.1075063
43,2025-06-01,981,128,56,18,1303,6,14,0.52,2025,6,2,1.2246467991473532e-16,-1.0,1.0,0.07462962962962963,0,0,0,7.107506275177002,8.60962200164795,7.99151086807251,7.90287971496582,7.40318489074707,7.958105
44,2024-07-01,277,171,106,9,747,5,17,0.61,2024,7,3,-0.4999999999999997,-0.8660254037844388,0.9444444444444444,0.05157407407407408,0,0,0,5.0,0.0,0.0,1.6666666666666667,4.0,-0.36164692
44,2024-08-01,277,171,106,9,747,5,17,0.61,2024,8,3,-0.8660254037844385,-0.5000000000000004,0.9444444444444444,0.05157407407407408,0,0,0,-0.3616469204425812,5.0,0.0,1.5461176931858063,3.9397255132595697,-0.5862139
44,2024-09-01,277,171,106,9,747,5,17,0.61,2024,9,3,-1.0,-1.8369701987210297e-16,0.9444444444444444,0.05157407407407408,0,0,0,-0.5862138867378235,-0.3616469204425812,5.0,1.3507130642731984,2.175356532136599,0.34818253
44,2024-10-01,277,171,106,9,747,5,17,0.61,2024,10,4,-0.8660254037844386,0.5000000000000001,0.9444444444444444,0.05157407407407408,0,0,0,0.3481825292110443,-0.5862138867378235,-0.3616469204425812,-0.19989275932312012,0.7333869536717733,-0.19992833
44,2024-11-01,277,171,106,9,747,5,17,0.61,2024,11,4,-0.5000000000000004,0.8660254037844384,0.9444444444444444,0.05157407407407408,0,0,0,-0.19992832839488983,0.3481825292110443,-0.5862138867378235,-0.14598656197388968,0.7000655656059583,-0.19070478
44,2024-12-01,277,171,106,9,747,5,17,0.61,2024,12,4,-2.4492935982947064e-16,1.0,0.9444444444444444,0.05157407407407408,0,0,0,-0.19070477783679962,-0.19992832839488983,0.3481825292110443,-0.014150192340215048,0.6682814359664917,-0.19070478
44,2025-01-01,277,171,106,9,747,5,17,0.61,2025,1,1,0.49999999999999994,0.8660254037844387,0.9444444444444444,0.05157407407407408,0,0,0,-0.19070477783679962,-0.19070477783679962,-0.19992832839488983,-0.19377929468949637,-0.19683602700630823,-0.055300944
44,2025-02-01,277,171,106,9,747,5,17,0.61,2025,2,1,0.8660254037844386,0.5000000000000001,0.9444444444444444,0.05157407407407408,0,0,0,-0.05530094355344772,-0.19070477783679962,-0.19070477783679962,-0.14557016640901566,-0.14577836419145265,-0.071600564
44,2025-03-01,277,171,106,9,747,5,17,0.61,2025,3,1,1.0,6.123233995736766e-17,0.9444444444444444,0.05157407407407408,0,0,0,-0.07160056382417679,-0.05530094355344772,-0.19070477783679962,-0.10586876173814137,-0.060009477039178215,-0.20381284
44,2025-04-01,277,171,106,9,747,5,17,0.61,2025,4,2,0.8660254037844387,-0.4999999999999998,0.9444444444444444,0.05157407407407408,0,0,0,-0.203812837600708,-0.07160056382417679,-0.05530094355344772,-0.11023811499277751,-0.15200870484113693,-0.20381284
44,2025-05-01,277,171,106,9,747,5,17,0.61,2025,5,2,0.49999999999999994,-0.8660254037844387,0.9444444444444444,0.05157407407407408,0,0,0,-0.203812837600708,-0.203812837600708,-0.07160056382417679,-0.1597420796751976,-0.15265612304210663,-0.213664
44,2025-06-01,277,171,106,9,747,5,17,0.61,2025,6,2,1.2246467991473532e-16,-1.0,0.9444444444444444,0.05157407407407408,0,0,0,-0.2136639952659607,-0.203812837600708,-0.203812837600708,-0.2070965568224589,-0.15648265928030014,-0.213664
45,2024-07-01,501,133,92,18,1178,5,17,0.61,2024,7,3,-0.4999999999999997,-0.8660254037844388,0.5,0.06194444444444444,0,0,0,0.0,3.0,0.0,1.0,0.8333333333333334,-0.1497807
45,2024-08-01,501,133,92,18,1178,5,17,0.61,2024,8,3,-0.8660254037844385,-0.5000000000000004,0.5,0.06194444444444444,0,0,0,-0.14978070557117462,0.0,3.0,0.9500730981429418,0.8083698824048042,0.01647036
45,2024-09-01,501,133,92,18,1178,5,17,0.61,2024,9,3,-1.0,-1.8369701987210297e-16,0.5,0.06194444444444444,0,0,0,0.01647035963833332,-0.14978070557117462,0.0,-0.04443678197761377,0.4777816090111931,-0.088269286
45,2024-10-01,501,133,92,18,1178,5,17,0.61,2024,10,4,-0.8660254037844386,0.5000000000000001,0.5,0.06194444444444444,0,0,0,-0.08826928585767746,0.01647035963833332,-0.14978070557117462,-0.07385987726350625,0.46307006136824685,-0.08780583
45,2024-11-01,501,133,92,18,1178,5,17,0.61,2024,11,4,-0.5000000000000004,0.8660254037844384,0.5,0.06194444444444444,0,0,0,-0.08780582994222641,-0.08826928585767746,0.01647035963833332,-0.053201585387190185,0.4484357563778758,-0.06820778
45,2024-12-01,501,133,92,18,1178,5,17,0.61,2024,12,4,-2.4492935982947064e-16,1.0,0.5,0.06194444444444444,0,0,0,-0.06820777803659439,-0.08780582994222641,-0.08826928585767746,-0.08142763127883275,-0.06293220662822326,-0.08057623
45,2025-01-01,501,133,92,18,1178,5,17,0.61,2025,1,1,0.49999999999999994,0.8660254037844387,0.5,0.06194444444444444,0,0,0,-0.08057623356580734,-0.06820777803659439,-0.08780582994222641,-0.07886328051487605,-0.07636157888919115,-0.005971478
45,2025-02-01,501,133,92,18,1178,5,17,0.61,2025,2,1,0.8660254037844386,0.5000000000000001,0.5,0.06194444444444444,0,0,0,-0.005971477832645178,-0.08057623356580734,-0.06820777803659439,-0.051585163145015635,-0.05239337426610291,-0.027333362
45,2025-03-01,501,133,92,18,1178,5,17,0.61,2025,3,1,1.0,6.123233995736766e-17,0.5,0.06194444444444444,0,0,0,-0.02733336202800274,-0.005971477832645178,-0.08057623356580734,-0.03796035780881842,-0.05969399454382559,-0.091690354
45,2025-04-01,501,133,92,18,1178,5,17,0.61,2025,4,2,0.8660254037844387,-0.4999999999999998,0.5,0.06194444444444444,0,0,0,-0.09169035404920578,-0.02733336202800274,-0.005971477832645178,-0.0416650646366179,-0.060264172575746976,-0.091690354
45,2025-05-01,501,133,92,18,1178,5,17,0.61,2025,5,2,0.49999999999999994,-0.8660254037844387,0.5,0.06194444444444444,0,0,0,-0.09169035404920578,-0.09169035404920578,-0.02733336202800274,-0.07023802337547143,-0.060911593260243535,-0.10154151
45,2025-06-01,501,133,92,18,1178,5,17,0.61,2025,6,2,1.2246467991473532e-16,-1.0,0.5,0.06194444444444444,0,0,0,-0.10154151171445847,-0.09169035404920578,-0.09169035404920578,-0.09497407327095668,-0.06646721553988755,-0.10154151
46,2024-07-01,543,153,58,20,689,4,18,0.99,2024,7,3,-0.4999999999999997,-0.8660254037844388,0.8888888888888888,0.08916666666666667,0,0,0,8.0,0.0,11.0,6.333333333333333,5.333333333333333,3.2551079
46,2024-08-01,543,153,58,20,689,4,18,0.99,2024,8,3,-0.8660254037844385,-0.5000000000000004,0.8888888888888888,0.08916666666666667,0,0,0,3.255107879638672,8.0,0.0,3.751702626546224,4.875851313273112,-0.7254982
46,2024-09-01,543,153,58,20,689,4,18,0.99,2024,9,3,-1.0,-1.8369701987210297e-16,0.8888888888888888,0.08916666666666667,0,0,0,-0.7254981994628906,3.255107879638672,8.0,3.5098698933919272,3.588268280029297,1.7500746
46,2024-10-01,543,153,58,20,689,4,18,0.99,2024,10,4,-0.8660254037844386,0.5000000000000001,0.8888888888888888,0.08916666666666667,0,0,0,1.7500746250152588,-0.7254981994628906,3.255107879638672,1.42656143506368,3.879947384198507,0.1369125
46,2024-11-01,543,153,58,20,689,4,18,0.99,2024,11,4,-0.5000000000000004,0.8660254037844384,0.8888888888888888,0.08916666666666667,0,0,0,0.1369124948978424,1.7500746250152588,-0.7254981994628906,0.3871629734834035,2.069432800014814,-0.38955653
46,2024-12-01,543,153,58,20,689,4,18,0.99,2024,12,4,-2.4492935982947064e-16,1.0,0.8888888888888888,0.08916666666666667,0,0,0,-0.38955652713775635,0.1369124948978424,1.7500746250152588,0.49914353092511493,2.004506712158521,-0.26030424
46,2025-01-01,543,153,58,20,689,4,18,0.99,2025,1,1,0.49999999999999994,0.8660254037844387,0.8888888888888888,0.08916666666666667,0,0,0,-0.2603042423725128,-0.38955652713775635,0.1369124948978424,-0.17098275820414224,0.6277893384297689,0.002056049
46,2025-02-01,543,153,58,20,689,4,18,0.99,2025,2,1,0.8660254037844386,0.5000000000000001,0.8888888888888888,0.08916666666666667,0,0,0,0.0020560489501804113,-0.2603042423725128,-0.38955652713775635,-0.21593490685336292,0.08561403331502031,-0.035183266
46,2025-03-01,543,153,58,20,689,4,18,0.99,2025,3,1,1.0,6.123233995736766e-17,0.8888888888888888,0.08916666666666667,0,0,0,-0.035183265805244446,0.0020560489501804113,-0.2603042423725128,-0.09781048640919228,0.20066652225796133,-0.17535296
46,2025-04-01,543,153,58,20,689,4,18,0.99,2025,4,2,0.8660254037844387,-0.4999999999999998,0.8888888888888888,0.08916666666666667,0,0,0,-0.17535296082496643,-0.035183265805244446,0.0020560489501804113,-0.06949339256001015,-0.1202380753820762,-0.17535296
46,2025-05-01,543,153,58,20,689,4,18,0.99,2025,5,2,0.49999999999999994,-0.8660254037844387,0.8888888888888888,0.08916666666666667,0,0,0,-0.17535296082496643,-0.17535296082496643,-0.035183265805244446,-0.12862972915172577,-0.17228231800254434,-0.18520412
46,2025-06-01,543,153,58,20,689,4,18,0.99,2025,6,2,1.2246467991473532e-16,-1.0,0.8888888888888888,0.08916666666666667,0,0,0,-0.18520411849021912,-0.17535296082496643,-0.17535296082496643,-0.17863668004671732,-0.1382235832279548,-0.18520412
47,2024-07-01,915,111,64,11,1388,3,14,0.95,2024,7,3,-0.4999999999999997,-0.8660254037844388,1.4444444444444444,0.09501851851851852,0,0,0,9.0,12.0,0.0,7.0,7.666666666666667,2.7344136
47,2024-08-01,915,111,64,11,1388,3,14,0.95,2024,8,3,-0.8660254037844385,-0.5000000000000004,1.4444444444444444,0.09501851851851852,0,0,0,2.7344136238098145,9.0,12.0,7.9114712079366045,8.12240227063497,10.026352
47,2024-09-01,915,111,64,11,1388,3,14,0.95,2024,9,3,-1.0,-1.8369701987210297e-16,1.4444444444444444,0.09501851851851852,0,0,0,10.026351928710938,2.7344136238098145,9.0,7.253588517506917,8.626794258753458,8.57452
47,2024-10-01,915,111,64,11,1388,3,14,0.95,2024,10,4,-0.8660254037844386,0.5000000000000001,1.4444444444444444,0.09501851851851852,0,0,0,8.574520111083984,10.026351928710938,2.7344136238098145,7.111761887868245,7.055880943934123,4.020448
47,2024-11-01,915,111,64,11,1388,3,14,0.95,2024,11,4,-0.5000000000000004,0.8660254037844384,1.4444444444444444,0.09501851851851852,0,0,0,4.020448207855225,8.574520111083984,10.026351928710938,7.540440082550049,7.725955645243327,9.328755
